371	5	499 237 99 74	94 232 58 43	358 241 36 27	265 232 53 40	219 240 38 29	
372	5	492 234 114 86	89 232 56 42	217 239 41 31	357 241 39 29	265 234 49 37	
373	5	487 228 120 90	87 231 59 44	357 241 38 28	217 238 40 30	265 234 49 37	
374	5	489 230 119 89	262 232 53 40	86 234 55 41	214 240 40 30	357 242 38 28	
375	5	486 225 121 91	82 231 59 44	358 242 37 28	213 238 41 31	261 232 57 43	
376	5	489 233 112 84	79 232 57 43	213 239 41 31	357 242 39 29	262 232 53 40	
377	5	485 228 119 89	262 234 53 40	79 234 54 40	210 238 41 31	356 242 38 28	
378	5	491 236 111 83	78 237 50 37	357 242 38 29	210 241 39 29	262 232 57 43	
379	5	493 238 111 83	72 231 60 45	356 241 39 30	210 241 37 28	262 232 57 43	
380	5	493 236 104 78	69 231 59 44	356 242 39 29	208 240 39 29	262 232 57 43	
381	5	492 240 102 76	68 232 57 43	207 240 41 31	356 242 38 29	260 233 53 40	
382	5	491 241 105 78	63 230 62 47	357 242 38 29	206 242 39 29	258 234 53 40	
383	5	492 241 104 78	62 232 59 44	356 242 38 29	206 240 39 29	258 234 53 40	
384	5	487 238 107 80	59 232 59 44	206 241 39 30	356 242 38 29	258 234 53 40	
385	5	492 245 97 72	55 231 62 46	356 242 39 29	204 240 40 30	258 234 53 40	
386	5	490 242 106 79	54 232 60 45	199 233 52 38	355 241 39 29	258 234 53 40	
387	5	490 238 104 78	51 233 60 45	202 242 40 30	355 241 40 30	257 233 54 41	
388	5	487 237 112 84	47 233 61 45	197 236 52 39	355 244 37 28	257 233 54 41	
389	5	492 240 99 74	42 231 66 49	356 241 40 30	201 241 39 30	257 233 54 41	
390	5	491 235 106 79	42 233 61 46	254 230 57 42	200 241 40 30	358 245 33 25	
391	5	199 241 39 30	254 230 60 45	36 231 65 49	493 233 102 76	357 243 38 29	
392	5	490 231 103 77	33 231 67 50	251 230 61 45	194 236 50 37	357 243 38 29	
393	5	196 241 40 30	486 232 109 82	31 231 68 51	251 230 60 45	357 244 38 29	
394	5	485 230 108 81	26 231 67 50	191 234 53 40	251 228 61 45	357 243 39 29	
395	5	195 239 40 30	25 230 69 52	493 233 99 74	358 243 38 29	252 230 61 46	
396	5	485 234 112 84	20 230 67 50	247 228 64 48	193 240 41 31	356 242 39 29	
397	5	491 236 101 76	245 225 68 51	17 230 67 50	188 234 54 40	357 240 39 30	
398	5	487 236 104 78	13 229 69 51	247 224 68 51	187 235 52 38	357 241 39 29	
399	5	487 230 108 81	7 226 73 54	246 227 64 48	188 241 41 31	357 242 39 29	
400	5	6 230 68 51	487 233 106 79	246 227 64 48	186 240 41 31	357 241 39 29	
401	5	487 233 106 79	2 227 71 53	246 225 64 48	182 235 52 38	358 240 37 28	
402	5	184 238 41 31	488 233 104 78	3 230 66 50	246 226 63 47	358 240 39 29	
403	4	248 228 64 48	488 231 104 78	181 234 53 39	358 240 37 28	
404	4	482 228 116 87	244 226 66 50	179 240 41 31	359 240 38 29	
405	4	485 231 103 77	244 226 66 50	177 233 56 42	357 241 38 29	
406	4	484 230 104 78	242 224 70 53	176 233 54 40	357 242 37 28	
407	4	484 229 104 78	177 240 41 31	358 241 38 29	242 225 69 52	
408	4	487 236 106 80	244 228 64 48	174 236 52 38	357 242 38 29	
409	4	486 233 106 79	241 227 67 50	174 242 41 31	357 242 39 29	
410	4	242 227 70 52	488 234 101 75	172 234 56 42	357 242 38 29	
411	4	487 237 99 74	170 238 53 40	358 244 37 28	241 231 62 47	
412	4	483 236 103 77	236 226 72 54	168 237 55 41	358 244 37 28	
413	4	474 231 117 87	242 229 66 50	166 239 53 39	358 243 40 30	
414	5	478 235 111 83	236 228 70 53	165 239 53 39	359 244 39 29	324 238 37 28	
415	4	479 238 104 77	236 228 70 52	162 240 53 40	358 245 37 28	
416	4	480 240 101 76	238 228 68 51	161 238 55 41	356 243 40 30	
417	4	234 226 73 54	161 242 51 38	484 235 95 71	359 244 39 29	
418	4	235 229 66 50	159 238 53 40	479 229 109 82	357 243 39 29	
419	5	231 226 72 54	157 238 53 40	477 231 102 76	320 237 41 31	358 243 39 29	
420	5	232 225 73 54	156 239 53 40	477 233 104 78	359 243 37 28	320 244 29 22	
421	5	476 231 104 78	156 242 50 37	318 239 38 29	358 243 38 29	231 224 74 56	
422	5	231 225 76 57	480 235 99 74	154 236 58 43	360 243 38 29	320 239 39 29	
423	5	480 235 99 74	236 228 66 50	150 238 55 41	359 242 39 29	315 237 39 29	
424	5	148 236 56 42	234 227 67 50	479 233 99 74	359 242 39 29	318 242 33 25	
425	5	479 234 99 74	233 223 72 54	146 235 58 44	360 241 38 29	318 238 39 29	
426	5	474 229 103 77	234 227 68 51	144 236 59 44	360 242 37 27	320 241 33 25	
427	5	473 233 103 77	234 224 70 52	141 233 61 45	360 241 37 28	320 241 30 23	
428	5	474 232 107 80	227 220 83 62	140 234 59 44	358 240 38 29	320 243 30 23	
429	5	232 226 68 51	139 235 57 43	477 229 97 72	359 240 39 29	322 244 26 20	
430	5	226 225 73 54	475 233 100 75	138 232 61 45	359 240 39 29	317 238 38 29	
431	5	474 231 107 80	226 223 75 56	136 234 58 43	360 242 37 27	322 243 29 22	
432	5	475 230 102 77	227 224 73 54	133 232 61 45	360 242 38 29	317 236 39 29	
433	5	473 236 103 77	226 228 68 51	131 234 62 46	361 241 38 29	317 239 38 29	
434	5	225 225 70 53	472 234 100 75	129 233 62 46	313 237 38 29	360 241 38 29	
435	5	225 227 72 54	472 232 101 76	127 233 60 45	359 241 38 29	316 237 35 26	
436	5	468 233 106 79	223 226 75 56	125 235 59 44	360 241 39 29	319 243 30 23	
437	5	470 232 105 79	222 226 74 56	120 236 62 46	357 241 39 30	317 243 30 23	
438	5	217 225 79 59	473 232 103 77	119 236 62 46	359 242 38 29	317 240 37 28	
439	5	471 233 102 76	217 223 81 61	119 238 60 45	358 242 39 29	316 243 33 25	
440	5	471 237 102 76	218 226 77 58	116 237 64 48	361 244 37 28	313 238 39 29	
441	5	468 234 104 77	218 226 76 57	114 237 62 46	358 242 39 29	311 239 37 28	
442	5	219 224 80 60	469 234 105 79	110 235 64 48	361 244 37 28	312 238 38 29	
443	5	464 233 109 81	216 225 75 56	108 235 65 49	361 242 37 28	317 243 30 23	
444	5	216 226 76 57	467 233 102 76	107 232 68 51	360 243 38 29	315 243 33 25	
445	5	216 224 80 60	104 236 67 50	472 236 90 67	310 235 41 31	360 241 38 29	
446	5	469 235 93 69	102 233 68 51	359 240 40 30	315 243 30 23	219 226 72 54	
447	5	218 226 76 57	468 228 99 74	98 230 72 54	361 240 39 29	316 242 30 23	
448	5	211 220 86 64	95 232 70 52	472 229 92 69	360 241 38 29	316 243 29 22	
449	5	213 223 80 60	469 234 93 70	94 234 67 50	361 240 39 29	312 239 39 29	
450	5	470 232 94 70	210 222 82 62	93 237 64 47	307 236 41 31	362 243 35 26	
451	5	209 219 87 65	470 228 95 71	91 239 61 46	363 242 37 27	309 237 39 29	
452	5	210 222 84 63	87 235 67 50	472 232 92 69	363 243 37 27	316 244 30 23	
453	5	207 221 87 65	83 235 72 54	468 233 97 72	311 239 40 30	362 241 38 29	
454	5	463 232 106 80	211 225 80 60	81 236 69 51	362 242 39 29	315 246 28 21	
455	5	464 233 100 75	207 221 89 66	78 232 74 55	313 241 39 29	362 242 39 29	
456	5	205 221 87 65	464 233 100 75	75 235 70 52	364 243 37 28	315 243 32 24	
457	5	462 234 103 77	72 234 73 55	362 243 38 29	315 244 34 26	206 225 81 61	
458	5	466 233 99 74	68 233 74 55	363 243 37 28	315 244 34 26	206 225 81 61	
459	5	465 233 98 73	67 232 77 57	364 243 38 29	315 244 34 26	206 225 81 61	
460	5	203 220 87 65	63 235 73 55	465 236 96 72	311 239 41 31	363 244 37 28	
461	5	464 237 98 73	61 232 77 58	309 240 41 31	363 244 37 28	208 228 82 62	
462	5	463 238 98 74	58 228 81 60	364 244 37 28	314 244 32 24	206 232 81 61	
463	5	55 232 76 57	467 237 93 70	314 244 32 24	206 232 81 61	366 244 37 28	
464	5	465 236 96 72	51 230 80 60	364 243 38 29	196 219 94 71	315 244 33 25	
465	5	464 236 98 73	47 232 79 59	364 241 39 29	314 241 39 29	204 219 89 67	
466	5	363 241 40 30	462 236 99 74	45 232 80 60	195 220 89 67	313 242 34 26	
467	5	41 231 80 60	466 234 95 71	364 242 39 29	311 240 39 29	198 227 89 67	
468	5	200 222 86 64	466 235 99 74	34 229 84 63	363 241 38 29	312 244 37 28	
469	5	462 235 101 75	31 230 82 61	362 241 39 29	312 242 37 28	199 221 89 67	
470	5	462 232 105 79	197 222 80 60	26 229 83 62	364 241 38 29	311 238 40 30	
471	5	23 229 82 62	194 219 87 65	466 233 91 68	364 240 38 29	310 237 40 30	
472	5	187 214 100 75	20 227 86 64	466 232 90 67	362 239 40 30	311 237 39 29	
473	5	13 230 80 60	195 223 84 63	464 230 99 74	364 241 37 27	311 240 36 27	
474	5	9 226 89 67	460 234 97 73	194 221 86 64	363 238 39 29	312 238 37 28	
475	5	192 222 86 64	3 230 83 62	461 232 97 72	363 239 38 29	313 241 33 25	
476	5	2 230 86 64	190 219 90 67	461 230 98 73	364 240 38 29	309 239 38 29	
477	4	190 220 89 66	461 233 98 73	309 238 39 29	362 239 40 30	
478	4	310 238 39 29	191 223 80 60	464 232 90 67	364 239 39 29	
479	4	186 220 87 65	462 231 92 69	308 241 39 29	363 240 38 29	
480	4	186 221 87 65	462 231 94 70	312 241 37 28	364 241 34 26	
481	4	308 240 39 29	184 222 89 67	460 232 96 72	363 241 37 28	
482	4	182 226 81 61	460 235 96 72	364 243 38 29	308 242 39 29	
483	4	176 219 97 72	459 231 100 74	364 243 39 29	309 245 34 26	
484	4	463 232 87 65	309 239 39 29	363 243 38 29	180 223 96 72	
485	4	177 221 92 68	460 232 94 70	363 241 40 30	308 244 33 25	
486	4	171 220 97 73	460 233 93 69	363 244 38 29	309 245 33 25	
487	4	175 222 95 71	460 233 96 72	363 243 37 28	307 244 33 25	
488	4	176 223 93 69	460 234 93 69	303 240 41 31	363 242 39 29	
489	4	166 216 103 77	460 233 96 72	363 241 40 30	306 241 39 29	
490	4	171 222 95 71	460 230 97 72	362 240 40 30	306 241 38 29	
491	4	170 220 93 70	460 231 95 71	307 242 40 30	364 241 38 29	
492	4	362 240 39 29	163 215 104 78	460 232 93 69	306 240 38 29	
493	4	162 219 100 75	462 232 90 67	304 239 40 30	364 241 38 29	
494	4	306 242 37 28	163 219 103 77	459 234 92 69	361 241 40 30	
495	5	461 232 93 69	306 242 37 28	362 241 40 30	363 242 0 0	155 215 108 81	
496	4	160 227 92 68	461 231 93 70	364 242 39 29	306 241 38 29	
497	4	157 222 97 73	459 233 96 72	364 242 37 27	304 240 39 29	
498	5	161 221 99 74	25 236 66 50	459 230 96 72	305 241 39 29	365 242 37 28	
499	5	152 216 109 81	459 231 99 74	21 234 66 50	305 244 40 30	364 242 37 28	
500	5	305 242 39 29	362 241 39 29	152 214 112 84	456 228 102 77	23 238 60 45	
501	5	153 224 98 73	459 234 95 71	14 235 64 48	304 240 40 30	364 242 37 28	
502	5	150 220 106 79	459 234 98 74	9 234 68 51	305 242 39 30	360 241 40 30	
503	5	149 217 107 80	457 233 103 77	364 242 39 29	304 241 39 29	7 233 66 50	
504	5	458 235 98 73	363 243 39 29	303 243 40 30	147 217 116 87	3 229 78 59	
505	5	145 219 111 83	458 236 95 71	3 237 66 50	365 244 37 28	303 245 40 30	
506	4	142 218 110 82	458 237 95 71	363 243 40 30	301 243 41 31	
507	4	456 235 101 75	139 221 109 81	302 244 40 30	364 243 39 29	
508	4	141 229 97 73	459 236 96 71	363 243 38 29	302 243 39 29	
509	4	130 220 110 82	459 234 95 71	366 244 37 27	303 244 38 29	
510	4	131 220 119 89	461 232 95 71	366 244 38 29	305 243 37 28	
511	4	127 221 114 85	460 233 95 71	305 242 38 29	362 243 41 31	
512	4	130 220 117 88	452 231 102 76	365 242 40 30	301 242 39 30	
513	4	128 216 115 86	460 232 92 69	300 242 40 30	365 243 38 29	
514	4	127 221 110 82	452 229 105 78	366 242 39 29	302 241 39 29	
515	4	456 232 99 74	302 241 38 29	117 210 122 92	364 242 36 27	
516	4	120 216 120 90	457 231 96 72	365 242 38 29	301 240 38 29	
517	4	119 216 117 88	456 227 97 73	365 240 38 29	300 240 40 30	
518	4	105 211 132 99	456 228 98 73	299 240 40 30	364 241 34 26	
519	4	458 230 96 71	363 240 39 29	299 242 40 30	113 210 129 97	
520	4	452 228 104 78	362 240 39 29	298 240 37 28	106 205 132 99	
521	4	457 233 93 69	361 241 39 29	298 240 39 30	97 203 136 102	
522	4	99 209 125 94	457 231 98 73	298 241 38 29	359 240 37 28	
523	4	99 225 115 86	460 238 91 68	298 242 40 30	362 242 34 26	
524	4	86 206 143 107	460 233 94 71	297 241 39 29	361 243 37 28	
525	4	87 211 141 105	457 236 96 71	296 241 40 30	361 240 36 27	
526	4	455 231 100 75	294 241 40 30	362 243 36 27	86 203 140 105	
527	4	81 212 137 102	457 233 97 73	295 240 39 29	360 244 37 28	
528	5	295 240 39 30	75 200 150 112	457 233 93 70	360 240 41 31	231 237 41 31	
529	3	456 234 98 73	294 239 39 30	75 202 153 115	
530	5	61 203 150 113	457 234 95 71	358 241 39 29	293 238 40 30	231 237 40 30	
531	4	59 201 156 117	458 235 93 69	292 238 40 30	359 240 37 28	
532	5	359 240 38 29	454 233 99 74	227 236 40 30	291 237 40 30	57 198 153 115	
533	5	454 233 99 74	290 240 39 30	56 193 154 116	357 241 36 27	224 233 40 30	
534	5	226 237 38 29	452 232 100 75	288 238 41 31	51 203 157 118	359 242 36 27	
535	5	454 233 96 72	223 235 41 31	288 238 40 30	39 189 182 137	355 241 41 31	
536	5	452 233 98 73	222 236 41 31	358 240 37 28	288 239 39 29	44 194 160 120	
537	5	455 234 94 70	288 238 40 30	222 236 39 30	29 192 164 123	354 240 38 29	
538	5	453 232 97 72	286 238 41 31	220 236 39 30	30 198 165 124	356 239 36 27	
539	5	452 232 95 71	284 239 41 31	219 238 39 29	20 193 173 130	357 239 38 29	
540	5	456 231 93 69	285 238 41 31	218 236 39 29	13 198 177 133	357 241 32 24	
541	5	453 230 97 73	284 239 40 30	356 240 37 28	217 236 39 29	19 198 170 128	
542	5	454 230 96 72	204 232 52 39	283 239 40 30	8 197 180 135	354 242 41 31	
543	5	458 231 85 63	203 233 50 37	283 239 41 31	6 200 172 129	354 240 38 29	
544	4	453 232 93 70	206 234 50 37	282 240 41 31	353 240 38 29	
545	4	453 234 91 68	200 234 52 38	282 240 41 31	349 239 45 34	
546	4	453 233 92 69	198 234 54 40	280 240 41 31	352 242 36 27	
547	4	451 234 92 69	198 234 52 39	280 240 41 31	353 242 37 28	
548	4	451 234 92 69	277 242 41 31	352 241 40 30	204 237 46 35	
549	4	453 236 92 69	193 233 57 43	278 242 41 31	348 243 40 30	
550	4	451 235 94 70	196 237 50 37	278 242 41 31	348 243 38 29	
551	4	452 234 95 71	191 235 54 40	277 242 41 31	348 241 41 31	
552	4	449 232 96 72	186 232 61 46	278 243 40 30	350 244 36 27	
553	4	451 230 94 71	273 237 50 37	189 232 55 41	351 242 38 29	
554	4	452 235 89 66	189 235 52 38	276 240 41 31	350 241 34 26	
555	4	451 232 93 70	184 230 60 44	349 239 39 29	276 239 41 31	
556	4	453 229 88 66	182 230 58 44	274 240 41 31	352 241 37 27	
557	4	453 231 90 67	182 230 59 44	274 239 41 31	349 239 38 29	
558	4	450 230 93 70	270 235 50 37	185 233 53 39	351 242 41 31	
559	4	450 228 97 72	182 232 55 41	273 238 41 31	351 239 37 28	
560	4	351 238 37 28	452 231 92 68	184 232 53 40	273 238 41 31	
561	4	453 231 91 68	181 230 60 45	273 237 41 31	351 238 39 29	
562	4	452 232 92 69	178 230 58 43	350 239 37 28	272 238 40 30	
563	4	454 232 87 65	264 233 53 40	171 228 64 48	349 240 38 29	
564	4	452 230 95 71	175 233 55 41	272 239 41 31	350 240 37 28	
565	4	453 231 91 68	173 231 58 43	270 239 41 31	351 241 37 28	
566	4	270 240 41 31	452 229 92 69	172 233 58 43	348 241 36 27	
567	4	453 231 89 67	168 232 60 45	265 237 52 38	352 242 35 26	
568	4	451 231 93 70	264 237 51 38	349 240 37 28	182 240 39 29	
569	4	454 233 86 64	263 237 53 40	349 243 33 25	167 233 57 43	
570	4	167 234 60 45	454 233 88 66	268 241 40 31	349 242 37 28	
571	4	453 231 91 68	160 233 60 45	263 237 50 37	349 242 36 27	
572	4	454 233 86 65	159 233 60 45	262 238 51 38	348 242 38 29	
573	5	453 232 87 65	260 238 50 37	159 232 58 43	116 240 41 31	347 240 37 27	
574	5	451 230 90 67	108 230 61 45	157 231 57 42	266 243 41 31	347 241 38 28	
575	4	449 228 93 70	156 230 64 48	259 236 52 39	347 240 38 29	
576	4	451 229 89 66	259 236 52 39	346 239 38 29	153 230 56 42	
577	5	452 228 89 66	256 235 54 40	346 240 39 29	148 232 54 41	96 235 46 35	
578	5	452 230 89 66	143 230 64 48	256 234 54 41	345 240 37 28	92 230 53 40	
579	5	450 228 89 66	147 229 61 45	254 233 53 40	344 239 39 29	89 232 52 39	
580	5	451 228 89 67	141 230 63 47	254 235 55 41	342 240 39 29	85 235 48 36	
581	5	451 229 92 68	259 239 41 31	341 240 39 29	139 230 61 46	84 235 50 38	
582	5	449 231 89 66	133 229 68 51	254 235 51 38	81 237 50 37	343 240 37 28	
583	5	453 232 82 62	253 236 52 39	343 241 38 29	76 236 48 36	135 231 61 46	
584	5	132 231 64 48	450 234 84 63	256 240 41 31	343 241 38 29	73 235 53 40	
585	5	450 233 87 65	251 239 53 39	341 242 39 29	129 231 66 50	67 236 54 41	
586	5	448 233 88 66	251 239 51 38	128 233 64 48	343 244 37 28	65 238 50 38	
587	5	449 235 86 64	125 233 64 48	62 238 55 41	250 241 53 39	342 244 39 29	
588	5	448 237 85 63	118 231 72 54	58 239 55 41	249 237 53 39	341 244 38 29	
589	6	445 236 89 66	248 241 53 39	341 246 38 28	540 178 104 78	53 239 56 42	117 233 66 50	
590	5	448 236 85 63	51 242 50 37	247 240 51 38	340 245 39 29	114 232 66 50	
591	5	247 242 52 39	48 239 55 41	449 238 79 59	338 244 40 30	112 233 69 52	
592	5	42 240 53 40	449 237 81 61	247 241 51 38	340 245 38 29	113 234 64 48	
593	5	447 239 81 61	248 241 50 37	340 244 38 29	33 235 58 44	103 232 69 52	
594	5	33 235 61 45	447 234 84 63	245 240 51 38	340 244 37 28	101 228 77 58	
595	5	447 236 83 62	243 239 55 41	29 236 59 44	339 244 37 28	97 228 76 57	
596	5	21 235 58 44	445 232 85 64	242 238 55 41	337 242 38 29	99 228 77 58	
597	5	15 229 68 51	442 234 87 65	242 237 54 40	337 243 39 29	91 228 78 59	
598	5	444 234 84 63	92 229 72 54	11 230 67 50	242 237 53 39	336 241 39 30	
599	5	240 236 55 41	442 232 86 64	86 228 72 54	7 228 70 53	338 242 39 29	
600	5	86 229 72 54	443 232 84 63	2 232 64 48	238 235 55 41	335 240 40 30	
601	4	79 225 77 57	444 235 79 59	237 234 58 43	337 241 39 29	
602	4	440 231 86 65	236 234 60 44	336 241 39 29	82 227 73 55	
603	5	440 231 89 67	72 226 78 58	237 235 59 44	337 241 40 30	405 120 67 50	
604	4	68 227 78 58	440 233 84 63	236 233 58 44	337 241 39 29	
605	4	66 227 77 57	234 235 61 45	441 232 81 61	336 241 38 29	
606	4	441 231 80 60	235 234 60 45	335 241 39 29	63 225 83 62	
607	6	173 241 37 28	438 232 86 64	234 234 60 45	337 242 40 30	471 120 72 54	53 227 89 67	
608	5	172 241 37 28	52 226 79 59	436 233 83 62	233 236 61 45	336 242 40 30	
609	5	172 244 38 29	49 227 86 64	438 235 80 60	235 238 57 42	337 243 39 29	
610	5	173 243 33 25	44 227 86 64	439 234 84 63	234 239 57 42	337 244 39 29	
611	5	169 242 37 28	438 234 83 62	232 236 59 44	335 244 39 29	43 227 89 67	
612	5	166 240 37 28	36 227 86 64	436 233 88 66	232 239 58 43	336 245 38 29	
613	5	166 242 37 28	437 234 87 65	30 224 92 68	231 239 59 44	335 244 39 29	
614	5	164 242 38 29	34 228 81 61	437 237 84 63	228 238 61 46	335 244 40 30	
615	5	163 244 38 29	25 227 83 62	437 239 83 62	227 236 64 48	334 244 39 29	
616	5	164 240 36 27	433 233 89 67	18 224 87 65	228 236 62 46	334 245 38 29	
617	5	161 240 38 29	15 227 88 65	433 236 88 66	226 237 62 46	334 243 38 29	
618	6	13 225 89 67	434 236 88 65	226 236 61 45	334 243 39 29	419 112 53 40	158 241 36 27	
619	5	4 224 95 71	434 234 87 65	227 237 61 46	332 242 40 30	158 241 36 27	
620	4	432 231 92 68	227 238 59 44	333 244 39 29	158 241 36 27	
621	4	431 233 89 67	226 239 59 44	332 242 39 29	154 243 37 28	
622	4	333 242 39 29	432 234 89 66	226 236 62 46	154 243 37 28	
623	4	333 242 39 29	434 235 86 64	224 236 62 46	154 243 37 28	
624	4	431 232 93 69	224 236 60 44	333 243 37 28	148 245 37 28	
625	4	146 241 39 29	434 235 85 64	223 237 62 46	334 244 39 29	
626	4	433 236 86 64	221 237 64 48	332 242 40 30	143 239 40 30	
627	4	221 237 63 47	437 237 79 59	332 242 39 30	143 239 40 30	
628	4	220 236 65 49	431 234 89 66	332 243 39 30	143 239 40 30	
629	4	138 241 40 30	434 234 85 64	221 237 61 46	333 243 39 30	
630	4	431 233 89 66	220 237 63 47	333 243 39 30	138 240 38 29	
631	4	219 237 64 48	434 231 91 68	333 243 40 30	138 240 38 29	
632	4	434 234 88 66	219 236 67 50	334 242 39 29	134 240 38 29	
633	4	131 240 41 31	436 235 86 64	214 232 71 53	333 241 40 30	
634	4	434 232 89 67	218 237 64 48	332 241 40 30	130 240 37 28	
635	4	130 239 41 31	432 234 90 67	217 236 64 48	332 241 39 30	
636	4	432 232 92 69	217 234 66 49	332 242 39 29	125 238 46 35	
637	4	434 232 87 65	214 233 68 51	123 240 40 30	332 241 39 30	
638	4	215 233 67 50	434 229 92 69	332 240 39 29	120 238 46 35	
639	4	433 230 90 67	214 231 70 53	119 240 40 30	331 240 39 30	
640	4	432 233 87 65	213 233 67 50	119 239 41 31	332 240 39 29	
641	4	433 232 87 65	214 233 67 50	114 239 41 31	332 239 40 30	
642	4	213 232 69 52	432 232 87 65	333 240 39 29	113 239 41 31	
643	4	431 232 87 65	210 233 67 50	112 239 41 31	332 240 39 29	
644	4	435 231 91 68	212 234 68 51	333 239 40 30	109 239 41 31	
645	4	433 231 90 67	211 232 70 52	106 239 41 31	333 239 40 30	
646	4	433 231 87 65	209 234 68 51	332 240 39 29	104 239 41 31	
647	4	435 232 86 64	208 232 70 52	102 239 41 31	332 240 40 30	
648	4	434 231 89 66	209 234 67 50	332 240 40 30	100 240 41 31	
649	4	436 232 85 64	208 235 67 50	333 240 40 30	97 242 39 29	
650	4	433 230 90 67	207 233 72 54	94 242 40 30	333 239 41 31	
651	4	435 229 90 67	206 236 67 50	93 241 41 31	333 240 40 30	
652	4	434 231 89 67	206 236 68 51	332 240 40 30	87 238 48 36	
653	4	204 235 70 52	431 230 96 72	332 241 39 29	89 239 44 33	
654	4	434 231 89 67	203 234 73 54	83 244 39 29	332 241 40 30	
655	4	428 227 100 75	203 234 69 52	81 243 41 31	332 240 40 30	
656	4	434 233 91 68	203 235 69 52	333 241 39 30	76 240 46 35	
657	4	200 234 73 54	433 233 91 68	332 241 40 30	79 238 49 37	
658	4	432 230 96 72	200 236 70 53	71 244 41 31	333 242 39 29	
659	4	431 230 98 73	198 233 73 54	69 244 41 31	331 242 40 30	
660	4	431 231 98 73	198 235 69 52	332 241 39 30	68 240 48 36	
661	4	429 230 99 74	195 232 75 56	62 242 41 31	332 240 40 30	
662	4	428 228 100 74	194 232 75 56	60 243 40 30	331 240 40 30	
663	4	433 229 94 70	197 235 68 51	56 243 41 31	331 241 39 30	
664	4	430 227 103 77	193 233 72 54	53 244 40 30	331 240 40 30	
665	4	430 227 102 77	192 234 73 55	50 243 40 30	331 239 39 30	
666	4	428 226 102 76	192 232 71 53	46 243 41 31	331 240 39 29	
667	4	332 239 39 29	428 225 104 78	192 233 73 55	41 235 55 41	
668	4	429 229 98 73	190 235 72 54	40 243 39 29	331 239 40 30	
669	4	331 238 40 30	427 228 99 74	189 233 71 53	34 234 57 42	
670	4	428 229 100 74	188 233 74 56	32 235 54 40	331 239 39 29	
671	4	26 236 53 40	428 227 101 75	186 231 76 57	332 238 41 31	
672	4	429 229 100 75	22 236 58 43	185 232 75 56	330 238 41 31	
673	4	429 229 100 75	185 232 75 56	19 235 57 42	330 238 41 31	
674	4	431 230 98 73	15 231 67 50	182 234 76 57	330 239 39 29	
675	4	429 228 103 77	181 231 78 59	8 234 64 48	330 239 40 30	
676	4	428 230 99 74	180 230 80 60	7 244 41 31	330 239 40 30	
677	4	3 242 50 37	427 227 103 77	177 231 80 60	329 239 40 30	
678	4	426 227 104 78	176 230 80 60	0 240 53 40	331 240 39 29	
679	3	426 225 105 79	176 232 76 57	329 240 39 29	
680	3	426 225 106 79	174 231 79 59	327 239 40 30	
681	3	426 227 105 78	176 234 75 56	328 238 41 31	
682	3	425 225 106 79	171 229 81 60	329 238 40 30	
683	3	427 227 104 78	171 233 74 56	329 237 40 30	
684	3	425 228 104 78	169 228 80 59	328 236 41 31	
685	3	424 225 107 80	163 226 82 61	327 236 40 30	
686	3	423 222 108 80	166 228 81 61	327 235 40 30	
687	3	420 222 109 82	167 225 81 61	326 234 41 31	
688	3	423 222 105 79	162 223 85 63	327 234 40 30	
689	4	422 222 108 81	165 225 79 59	326 233 40 30	128 224 68 51	
690	6	421 222 109 81	164 228 76 57	326 233 40 30	322 225 95 71	235 228 75 56	121 229 61 45	
691	3	418 219 112 84	160 224 83 62	326 233 40 30	
692	3	160 225 82 61	415 220 110 82	325 233 41 31	
693	3	417 222 109 81	157 225 84 63	325 233 40 30	
694	3	414 224 107 80	156 227 79 59	326 234 40 30	
695	3	153 227 84 63	415 223 108 81	325 234 40 30	
696	3	324 235 41 31	415 222 113 84	154 225 85 63	
697	3	153 226 82 62	413 228 98 73	324 235 41 31	
698	5	411 226 111 83	152 228 78 58	325 235 40 30	288 232 35 26	104 229 67 50	
699	4	412 225 112 84	151 225 81 61	323 236 40 30	286 232 34 26	
700	5	411 225 111 83	150 225 81 61	100 232 62 46	318 230 52 39	286 232 34 26	
701	5	410 227 106 80	148 226 83 62	96 230 64 48	324 235 40 31	286 232 34 26	
702	5	408 223 109 81	146 227 83 62	94 231 65 49	324 235 40 30	286 232 34 26	
703	5	405 223 114 85	90 231 68 51	146 225 85 63	323 236 41 31	286 232 34 26	
704	5	404 225 114 85	144 227 87 65	89 231 67 50	317 230 51 38	287 232 35 26	
705	5	401 223 118 88	140 225 89 66	87 229 69 52	323 234 41 31	286 232 35 26	
706	5	402 221 119 89	83 226 74 56	141 221 91 68	322 235 41 31	284 231 32 24	
707	5	397 219 121 90	81 226 74 55	318 231 50 37	139 223 89 66	284 231 32 24	
708	5	401 227 112 84	80 228 69 52	138 226 88 66	317 230 51 38	284 231 32 24	
709	5	396 224 117 87	137 225 90 67	77 225 76 57	316 230 50 37	285 231 38 29	
710	5	393 221 120 90	134 225 91 68	74 227 74 56	323 235 41 31	285 232 32 24	
711	5	390 222 123 92	135 225 91 68	69 226 77 57	316 230 51 38	285 232 32 24	
712	5	390 222 124 93	132 222 94 70	68 224 78 58	316 231 51 38	285 232 32 24	
713	5	391 225 117 88	130 222 95 71	64 222 81 60	314 230 53 39	283 231 38 29	
714	5	388 223 125 94	127 223 99 74	63 223 79 59	320 235 41 31	283 232 37 28	
